id,Mecaniques
260678,Set Collection
260678,Turn Order: Progressive
260678,Worker Placement
260927,Grid Movement
260927,Modular Board
260927,Pick-up and Deliver
261588,Deck
261588,Bag
261588,and Pool Building
261588,Hand Management
261588,Open Drafting
261720,Contracts
261720,Mancala
261720,Once-Per-Game Abilities
261720,Rondel
261720,Set Collection
261901,Network and Route Building
261901,Stacking and Balancing
263178,Cooperative Game
263178,Dice Rolling
263178,Open Drafting
263178,Role Playing
266219,Area Majority / Influence
266219,Cooperative Game
266219,Dice Rolling
266219,Modular Board
266219,Pick-up and Deliver
266219,Push Your Luck
266219,Team-Based Game
266219,Variable Player Powers
266447,Auction / Bidding
266447,Dice Rolling
266447,Simulation
266447,Worker Placement
267367,Hexagon Grid
267367,Modular Board
267367,Open Drafting
267367,Set Collection
267367,Tile Placement
268191,Dice Rolling
268191,Take That
268191,Variable Player Powers
269980,Dice Rolling
269980,Hand Management
269980,Modular Board
269980,Network and Route Building
269980,Trading
271320,Dice Rolling
271320,End Game Bonuses
271320,Grid Coverage
271320,Hexagon Grid
271320,Pattern Building
271320,Set Collection
271320,Solo / Solitaire Game
271320,Team-Based Game
271320,Tile Placement
271320,Turn Order: Stat-Based
271320,Variable Set-up
272743,Cooperative Game
272743,Hand Management
272743,Memory
272743,Set Collection
274466,Deck
274466,Bag
274466,and Pool Building
274466,Hand Management
274466,Set Collection
274466,Take That
275564,Action Points
275564,Campaign / Battle Card Driven
275564,Cooperative Game
275564,Hand Management
275564,Modular Board
275564,Role Playing
275564,Variable Player Powers
275626,Deck
275626,Bag
275626,and Pool Building
275626,Delayed Purchase
275626,Hand Management
275626,Open Drafting
275626,Take That
275626,Variable Set-up
276502,Grid Movement
276502,Line Drawing
276502,Modular Board
276502,Network and Route Building
276502,Pick-up and Deliver
277405,Action Points
277405,Dice Rolling
277405,Modular Board
277405,Push Your Luck
277405,Tile Placement
277448,End Game Bonuses
277448,Hand Management
277448,Rondel
277448,Simultaneous Action Selection
277448,Solo / Solitaire Game
277448,Variable Phase Order
277448,Variable Player Powers
277448,Worker Placement
278292,Action Points
278292,Dice Rolling
278292,Open Drafting
278292,Set Collection
278292,Variable Player Powers
278292,Worker Placement
278693,Campaign / Battle Card Driven
278693,Cooperative Game
278693,Dice Rolling
278693,Hand Management
278693,Trading
279643,Action Queue
279643,Area Majority / Influence
279643,Cooperative Game
279643,Dice Rolling
279643,Hand Management
279643,Modular Board
279643,Roll / Spin and Move
279643,Team-Based Game
279643,Tile Placement
279643,Trading
279643,Worker Placement
280430,Action Drafting
280430,Follow
280430,Map Addition
280430,Modular Board
280430,Semi-Cooperative Game
280430,Set Collection
280430,Take That
280430,Variable Player Powers
281073,Open Drafting
281073,Set Collection
282391,Auction / Bidding
282391,Commodity Speculation
282391,Open Drafting
282391,Stock Holding
282673,Communication Limits
282673,Cooperative Game
282673,Hand Management
282673,Memory
283151,
285826,Area Majority / Influence
285826,Dice Rolling
285826,End Game Bonuses
285826,Follow
285826,Open Drafting
285826,Race
285826,Re-rolling and Locking
285826,Solo / Solitaire Game
285826,Track Movement
285826,Variable Phase Order
285826,Variable Player Powers
285998,Area Majority / Influence
285998,Cooperative Game
285998,Pick-up and Deliver
285998,Solo / Solitaire Game
285998,Take That
285998,Team-Based Game
285998,Variable Player Powers
286749,Action Points
286749,Area Majority / Influence
286749,End Game Bonuses
286749,Network and Route Building
286749,Ownership
286749,Take That
286749,Tech Trees / Tech Tracks
287671,Hand Management
287671,Set Collection
288316,Area Majority / Influence
288316,Area Movement
288316,Auction / Bidding
288316,Solo / Solitaire Game
288316,Variable Player Powers
288378,Area Majority / Influence
288378,Deck
288378,Bag
288378,and Pool Building
288378,Modular Board
288378,Secret Unit Deployment
289223,Area Majority / Influence
289223,Area Movement
289223,End Game Bonuses
289223,Modular Board
289223,Turn Order: Pass Order
289223,Variable Set-up
289843,Area Majority / Influence
289843,Dice Rolling
289843,Worker Placement with Dice Workers
290357,Communication Limits
290357,Cooperative Game
290357,Hand Management
290357,Memory
290357,Set Collection
290829,Action Queue
290829,Grid Movement
290829,Set Collection
290829,Simultaneous Action Selection
291105,Cooperative Game
291105,Deduction
291105,Elapsed Real Time Ending
291794,Dice Rolling
291794,Take That
291794,Team-Based Game
291794,Variable Player Powers
294508,Hand Management
294508,Hidden Roles
294508,Map Addition
294508,Network and Route Building
294508,Take That
294508,Team-Based Game
295260,Open Drafting
295260,Scenario / Mission / Campaign Game
295260,Set Collection
296100,Area Majority / Influence
296100,Deck
296100,Bag
296100,and Pool Building
296100,Delayed Purchase
296100,End Game Bonuses
296100,Hand Management
296100,Income
296100,Open Drafting
296100,Set Collection
298628,Deck
298628,Bag
298628,and Pool Building
299104,Deck
299104,Bag
299104,and Pool Building
299104,Solo / Solitaire Game
299122,Action Points
299122,Cooperative Game
299122,Dice Rolling
299122,Grid Movement
299733,Hand Management
299733,Take That
299815,Hand Management
299815,Player Judge
299815,Simultaneous Action Selection
299971,Dice Rolling
299971,Open Drafting
302189,Area Majority / Influence
302189,Roll / Spin and Move
302189,Rondel
302189,Set Collection
302189,Worker Placement
302882,Cooperative Game
302882,Dice Rolling
303961,Cooperative Game
303961,Hand Management
303961,Solo / Solitaire Game
305668,Dice Rolling
305668,Hexagon Grid
305668,Income
305668,Modular Board
305668,Network and Route Building
305668,Race
305668,Random Production
305668,Trading
305668,Variable Set-up
306656,Memory
306656,Player Elimination
306656,Take That
306656,Variable Player Powers
307621,Hand Management
307621,Player Elimination
307621,Point to Point Movement
307621,Simultaneous Action Selection
307621,Solo / Solitaire Game
308388,Bias
308388,End Game Bonuses
308388,Open Drafting
308388,Worker Placement
308762,Deck
308762,Bag
308762,and Pool Building
308762,Push Your Luck
309109,Events
309109,Turn Order: Random
309109,Worker Placement
309109,Different Worker Types
310203,Dice Rolling
310203,Market
310203,Movement Points
310203,Pick-up and Deliver
310203,Rondel
310203,Solo / Solitaire Game
310203,Variable Set-up
310636,Dice Rolling
310636,Map Deformation
310636,Player Elimination
310636,Push Your Luck
310636,Rock-Paper-Scissors
310636,Stat Check Resolution
310636,Tile Placement
310636,Variable Player Powers
311464,Delayed Purchase
311464,Hidden Victory Points
311464,Income
311464,Ownership
311464,Solo / Solitaire Game
311464,Turn Order: Stat-Based
311464,Variable Set-up
311464,Worker Placement
313163,Action Queue
313163,Area Majority / Influence
313163,Grid Movement
313163,Modular Board
313163,Take That
313163,Variable Player Powers
314019,Action Points
314019,Cooperative Game
314019,Hand Management
314019,Solo / Solitaire Game
314349,Trick-taking
314530,Area Majority / Influence
314530,Hand Management
314530,Network and Route Building
314530,Open Drafting
315048,Action Points
315048,Dice Rolling
315048,Grid Movement
315048,Hexagon Grid
315048,Map Reduction
315048,Memory
315048,Modular Board
315048,Secret Unit Deployment
315048,Take That
315252,Area Majority / Influence
315252,Pick-up and Deliver
315252,Point to Point Movement
315252,Tile Placement
315953,Contracts
315953,Enclosure
315953,Hidden Victory Points
315953,Worker Placement
316180,Area Majority / Influence
316180,Dice Rolling
316180,Set Collection
316180,Variable Player Powers
316180,Worker Placement
316183,Area Movement
316183,Dice Rolling
316183,Modular Board
316183,Push Your Luck
317030,Deduction
317030,Hidden Roles
317030,Memory
317030,Roles with Asymmetric Information
317030,Simultaneous Action Selection
317030,Team-Based Game
317030,Traitor Game
317030,Variable Player Powers
317030,Voting
318985,Action Drafting
318985,End Game Bonuses
318985,Follow
318985,Hidden Victory Points
318985,Increase Value of Unchosen Resources
318985,Turn Order: Progressive
318985,Variable Phase Order
319031,Action Points
319031,Open Drafting
319031,Pattern Building
319031,Tile Placement
319196,Hand Management
319196,Point to Point Movement
319196,Set Collection
319196,Turn Order: Claim Action
319196,Worker Placement
319375,Auction / Bidding
319375,Auction: Once Around
319375,Commodity Speculation
319375,Hand Management
319375,Market
319375,Set Collection
319422,End Game Bonuses
319422,Hand Management
319422,Income
319422,Open Drafting
319422,Solo / Solitaire Game
319422,Variable Set-up
319422,Worker Placement
321537,Campaign / Battle Card Driven
321537,Card Play Conflict Resolution
321537,Point to Point Movement
321537,Simulation
321537,Solo / Solitaire Game
321563,Action Drafting
321563,Area Majority / Influence
321563,Area Movement
321563,Hand Management
321563,Map Addition
321563,Modular Board
321563,Open Drafting
321563,Variable Phase Order
321720,Deck
321720,Bag
321720,and Pool Building
321720,Hand Management
321720,Team-Based Game
321720,Track Movement
322045,Bingo
322045,Grid Coverage
322045,Line Drawing
322045,Paper-and-Pencil
322045,Solo / Solitaire Game
323529,Dice Rolling
323529,Hexagon Grid
323529,Movement Points
323529,Simulation
324941,Hand Management
324941,Set Collection
324941,Take That
325293,Income
325293,Simulation
325293,Solo / Solitaire Game
325293,Worker Placement
325941,Action Points
325941,Area Majority / Influence
325941,Area Movement
325941,Cooperative Game
325941,Dice Rolling
325941,Push Your Luck
325941,Simulation
325941,Solo / Solitaire Game
326355,Hand Management
326355,Open Drafting
326355,Pattern Building
326355,Set Collection
326355,Tile Placement
326869,Catch the Leader
326869,Deck
326869,Bag
326869,and Pool Building
326869,Dice Rolling
326869,Push Your Luck
327242,Action Points
327242,Contracts
327242,Grid Movement
327242,Set Collection
327242,Solo / Solitaire Game
327242,Tile Placement
327890,Contracts
327890,Dice Rolling
327890,End Game Bonuses
327890,Events
327890,Open Drafting
327890,Set Collection
327890,Solo / Solitaire Game
327890,Turn Order: Progressive
327890,Worker Placement with Dice Workers
328413,
328636,Open Drafting
328636,Set Collection
329106,Area Movement
329106,Dice Rolling
329106,Trading
329106,Variable Player Powers
329434,Action Points
329434,Bias
329434,Contracts
329434,End Game Bonuses
329434,Open Drafting
329434,Pick-up and Deliver
329591,End Game Bonuses
329591,Worker Placement
329841,Connections
329841,End Game Bonuses
329841,Hand Management
329841,Network and Route Building
329841,Open Drafting
329841,Set Collection
329954,Area Majority / Influence
329954,Map Addition
329954,Tile Placement
330021,Tile Placement
330021,Worker Placement
331190,Deck
331190,Bag
331190,and Pool Building
331190,Worker Placement
331259,Campaign / Battle Card Driven
331259,Cooperative Game
331259,Hand Management
331259,Push Your Luck
331259,Storytelling
331265,Contracts
331265,Cooperative Game
331265,Move Through Deck
331265,Open Drafting
331265,Push Your Luck
331265,Set Collection
331265,Solo / Solitaire Game
331992,Dice Rolling
331992,Modular Board
331992,Open Drafting
331992,Race
331992,Resource to Move
331992,Simultaneous Action Selection
331992,Track Movement
331992,Variable Player Powers
332398,End Game Bonuses
332398,Events
332398,Hand Management
332398,Modular Board
332398,Open Drafting
332398,Set Collection
332398,Solo / Solitaire Game
332398,Variable Player Powers
332398,Variable Set-up
332398,Worker Placement
334310,Area Movement
334310,Cooperative Game
334310,Dice Rolling
334310,Modular Board
334310,Solo / Solitaire Game
334310,Variable Player Powers
334349,Cooperative Game
334349,Dice Rolling
334349,Open Drafting
334349,Solo / Solitaire Game
334349,Variable Player Powers
334479,Area Majority / Influence
334479,Hand Management
334479,Modular Board
334889,Cooperative Game
334889,Dice Rolling
334889,Finale Ending
334889,Map Addition
334889,Modular Board
334889,Solo / Solitaire Game
334889,Variable Player Powers
334889,Variable Set-up
334931,Action Queue
334931,Cooperative Game
334931,Dice Rolling
334931,Hexagon Grid
334931,Narrative Choice / Paragraph
334931,Solo / Solitaire Game
334931,Tile Placement
334931,Variable Player Powers
334931,Worker Placement
336755,Dice Rolling
336755,Die Icon Resolution
336755,King of the Hill
336755,Open Drafting
336755,Player Elimination
336755,Push Your Luck
336755,Re-rolling and Locking
336755,Take That
336755,Variable Player Powers
336847,Area Majority / Influence
336847,Deck
336847,Bag
336847,and Pool Building
336849,Action Points
336849,Area Majority / Influence
336849,Area Movement
336849,Card Play Conflict Resolution
336849,Hand Management
336849,Open Drafting
337796,
338476,Auction: Fixed Placement
338476,Contracts
338476,Dice Rolling
338476,End Game Bonuses
338476,Multi-Use Cards
338476,Open Drafting
338476,Set Collection
338476,Turn Order: Claim Action
338476,Variable Player Powers
338476,Variable Set-up
