id,Informations
371433,Crowdfunding: Kickstarter
371433, Digital Implementations: Tabletopia
371433, Players: One versus Many
158275,Collectible: Collectible Dice Games
158275, Comic Books: Marvel Universe
158275, Comic Books: The X-Men
158275, Game: Dice Masters
158275, Players: Two-Player Only Games
158275, Series: Quarriors Pool Building system
158275, Theme: Superheroes
55427,Cities: New York (New York
55427, USA)
55427, Components: Wooden pieces & boards
55427, Game: Mr. Jack
55427, Historical Figures: Jack the Ripper
55427, Players: Two-Player Only Games
55427, Theme: Mystery / Crime
161866,Creatures: Zombies
161866, Crowdfunding: Kickstarter
161866, Game: Zombicide
161866, Players: Games with Solitaire Rules
360692,Components: Game Trayz Inside
360692, Components: Gems/Crystals
360692, Components: Meeples (Animal) / Animeeples
360692, Components: Official Music Soundtrack
360692, Components: Wooden pieces & boards
360692, Crowdfunding: Kickstarter
360692, Digital Implementations: TableTop Simulator Mod (TTS)
360692, Misc: LongPack Games
360692, Theme: Witches
95103,Admin: Better Description Needed!
95103, Components: Map (Global Scale)
95103, Components: Miniatures
95103, Components: Official Music Soundtrack
95103, Decades: The 1930's
95103, Digital Implementations: TableTop Simulator Mod (TTS)
95103, Game: Fortune and Glory
95103, Players: Games with Solitaire Rules
95103, Theme: Pulp
368432,Animals: Foxes
368432, Components: Dice with Icons
368432, Components: Dry Erase Markers / Dry Erase Surfaces
368432, Crowdfunding: Kickstarter
368432, Digital Implementations: Tabletopia
368432, Mechanism: Roll-and-Write
368432, Players: Games with Solitaire Rules
368432, Theme: Biology
368432, Theme: Evolution
368432, Theme: Genealogy / Heredity
368432, Theme: Science
35052,Components: Map (Global Scale)
35052, Components: Miniatures
35052, Country: Germany
35052, Country: Italy
35052, Country: Japan
35052, Country: Soviet Union
35052, Country: United Kingdom
35052, Country: USA
35052, Game: Axis & Allies (Avalon Hill)
35052, Region: The World
198454,Components: Blindfolds / Blackout Glasses
198454, Components: Game Trayz Inside
198454, Theme: Dreams / Nightmares
198454, Word Games: Guess the Word
6830,Components: Looney Pyramid Games
6830, Digital Implementations: Super Duper Games
6830, Misc: Mensa Select
6830, Religious: Buddhism
256589,Crowdfunding: Kickstarter
256589, Digital Implementations: Board Game Arena
256589, Digital Implementations: Tabletopia
256589, Series: Rallyman
256589, Sports: Auto Racing
72225,Players: Games with Solitaire Rules
72225, Theme: Climate Change
72225, Theme: Electricity Generation
72225, Theme: Environmental Protection / Degradation / Pollution
97903,Components:  Meeples
97903, Components: 3-Dimensional (3D)
97903, Creatures: Monsters
97903, Mechanism: Finger Flicking Games
97903, Theme: City
97903, Theme: Kaiju
97903, Theme: Villainy
24068,Components: Polyhedral (not D6) dice
24068, Creatures: Werewolves
24068, Game: Werewolf / Mafia
24068, Theme: Anime / Manga
359152,Card Games: Draw and Discard
359152, Comic Books: Marvel Universe
359152, Digital Implementations: TableTop Simulator Mod (TTS)
359152, Misc: Watch It Played How To Videos
359152, Theme: Superheroes
359152, Versions & Editions: Versions with IP after the original release
273477,Mechanism: Give a Clue / Get a Clue
273477, Mechanism: Image Interpretation
273477, Misc: LongPack Games
145639,Animals: Apes / Monkeys
145639, Crowdfunding: Kickstarter
252752,Components: Dice with Icons
252752, Crowdfunding: Kickstarter
252752, Digital Implementations: TableTop Simulator Mod (TTS)
252752, Mechanism: Dice Drafting
252752, Misc: LongPack Games
252752, Misc: Mensa Select
252752, Series: Science Games (Genius Games)
252752, Theme: Biology
252752, Theme: Gardening
252752, Theme: Genealogy / Heredity
252752, Theme: Science
160018,Game: Smash Up
160018, Players: Two-Player Only Games
310448,Creatures: Zombies
310448, Mechanism: Legacy
310448, Series: Zombie Kidz
221,Components: Map (Continental / National scale)
221, Components: Miniatures
221, Components: Player Screens
221, Components: Polyhedral (not D6) dice
221, Country: Japan
221, History: Sengoku Period
221, Series: Gamemaster (Milton Bradley)
221, Theme: Ninjas
221, Theme: Samurai
274124,Components: Miniatures
274124, Crowdfunding: Kickstarter
274124, Digital Implementations: Tabletopia
274124, Mechanism: 4X
274124, Theme: Vikings
232918,Components: Miniatures
232918, Game: Fallout
232918, Players: Games with Solitaire Rules
232918, Theme: Post-Apocalyptic
232918, Theme: Retro
104363,Game: Twilight Imperium
396989,Mechanism: Tableau Building
396989, Misc: LongPack Games
396989, Theme: Witches
22825,Admin: Better Description Needed!
22825, Digital Implementations: VASSAL
22825, Game: Tide of Iron
22825, Series: Fantasy Flight Big Box
340677,Players: Games with Solitaire Rules
340677, Theme: Burglary and Heists
322622,Animals: Bees
322622, Animals: Butterflies
322622, Animals: Crows / Ravens / Magpies
322622, Animals: Insects
322622, Animals: Ladybugs / Ladybirds
322622, Crowdfunding: Kickstarter
322622, Digital Implementations: TableTop Simulator Mod (TTS)
322622, Misc: Watch It Played How To Videos
322622, Theme: Flowers
322622, Theme: Gardening
322622, Theme: Nature
322622, Versions & Editions: Travel Versions of Non-Travel Games
295262,Crowdfunding: Kickstarter
295262, Mechanism: Hidden Movement
295262, Misc: LongPack Games
295262, Misc: Watch It Played How To Videos
295262, Players: One versus Many
145371,Country: China
145371, Digital Implementations: TableTop Simulator Mod (TTS)
145371, Digital Implementations: Tabletopia
145371, History: Early Imperial China
145371, Misc: LongPack Games
145371, Players: Three Players Only Games
145371, Theme: Romance of the Three Kingdoms
284121,Crowdfunding: Kickstarter
284121, Digital Implementations: Tabletopia
284121, Mechanism: 4X
284121, Misc: LongPack Games
141423,Crowdfunding: Kickstarter
141423, Misc: LongPack Games
141423, Series: Madison Game Design Cabal
141423, Theme: Pirates
206931,Admin: Better Description Needed!
206931, Components: Dice with Icons
206931, Digital Implementations: BrettspielWelt
206931, Mechanism: Dice Drafting
206931, Mechanism: Roll-and-Write
206931, Players: Games with Solitaire Rules
206931, Series: Klein & Fein (Schmidt Spiele)
207243,Crowdfunding: Kickstarter
207243, Game: The City of Kings
207243, Players: Games with Solitaire Rules
207243, Theme: City
328908,Decades: The 1990's
328908, Mechanism: Campaign Games
328908, Misc: Watch It Played How To Videos
328908, Theme: Boardgaming
173090,Game: The Game
173090, Players: Games with Solitaire Rules
173090, Series: Nature Line (Nürnberger-Spielkarten-Verlag)
173090, Series: NSV Middys (Nürnberger Spielkartenverlag)
60,Digital Implementations: Yucata
347137,Category: Tower Defense
347137, Game: Chronicles of Avel
347137, Players: Games with Solitaire Rules
313010,Creatures: Aliens / Extraterrestrials
313010, Game: Cosmic Encounter
17329,Animals: Alligators / Crocodiles
17329, Animals: Apes / Monkeys
17329, Animals: Birds
17329, Animals: Hedgehogs / Porcupines
17329, Animals: Lizards
17329, Animals: Penguins
17329, Animals: Sheep
17329, Animals: Snakes
17329, Components: Dice with Icons
17329, Components: Meeples (Animal) / Animeeples
17329, Components: Wooden pieces & boards
17329, Game: Tier auf Tier
17329, Misc: Dice Tower Hall of Fame
245422,Components: Digital Hybrid – App/Website Required
245422, Crowdfunding: Kickstarter
245422, Game: Werewolf / Mafia
245422, Word Games: Guess the Word
142326,Components: Wooden pieces & boards
142326, Crowdfunding: Kickstarter
142326, Digital Implementations: Tabletopia
142326, Game: Eight-Minute Empire
351526,Crowdfunding: Kickstarter
18100,Components: Map (Continental / National scale)
18100, Components: Wooden pieces & boards
18100, Country: China
18100, Series: Web of Power / China
1822,Country: Canada
1822, Country: France
1822, Country: USA
1822, Digital Implementations: Rally the Troops
1822, History: Age of Kings
1822, History: French and Indian War
1822, Players: Wargames with Rules Supporting Only Two Players
1822, Theme: Colonial
1822, Theme: Native Americans / First Peoples
278,Game: Catan
278, Game: Catan Card Game
278, Players: Two-Player Only Games
278, Series: Two-player games (Kosmos)
278, Versions & Editions: Card Versions of Non-Card Games
278, Versions & Editions: Two-Player Versions of More-Player Games
1608,Components: Polyhedral (not D6) dice
1608, Country: France
1608, Country: Germany
1608, Country: USA
1608, Digital Implementations: VASSAL
1608, Players: Games with Solitaire Rules
1608, Players: Solitaire Only Games
1608, Players: Solitaire Only Wargames
1608, Players: Wargames with Solitaire Rules
1608, Series: Ambush! solitaire wargame system (Victory Games)
299317,Crowdfunding: Kickstarter
299317, Game: Aeon's End
299317, Mechanism: Campaign Games
299317, Players: Games with Solitaire Rules
327,Animals: Chickens / Roosters
327, Brands: Disney
327, Movies: Pixar
327, Movies: Toy Story
327, Occupation: Aviator
222514,Comic Books: Batman
222514, Comic Books: DC Universe
222514, Components: Miniatures
222514, Crowdfunding: Kickstarter
222514, Game: Batman – Gotham City Chronicles
222514, Players: Games with expansions that add solo play
222514, Players: One versus Many
222514, Theme: Superheroes
85897,Game: Thunderstone
85897, Players: Games with Solitaire Rules
91080,Components: Multi-Use Cards
91080, Country: Colombia
91080, Decades: The 1990's
91080, Digital Implementations: Rally the Troops
91080, Digital Implementations: VASSAL
91080, Mountains: Andes
91080, Players: Games with Solitaire Rules
91080, Players: Wargames with Solitaire Rules
91080, Series: COIN (GMT)
229265,Crowdfunding: Kickstarter
229265, Players: Games with Solitaire Rules
229265, Region: Great Lakes
229265, Theme: Native Americans / First Peoples
1301,Collectible: Collectible Card Games
1301, Game: Netrunner
1301, Players: Two-Player Only Games
1301, Theme: Cyberpunk
1301, Theme: Hackers
350636,Category: Escape Room Games
350636, Components: Digital Hybrid – App/Website Required
350636, Components: Map (Global Scale)
350636, Game: Mysterium
350636, Game: Pandemic
350636, Game: Ticket to Ride (Official)
350636, Misc: Limited Replayability
350636, Series: Unlock! (Space Cowboys)
350636, Theme: Boardgaming
176544,Crowdfunding: Kickstarter
176544, Digital Implementations: Tabletopia
176544, Theme: Automotive Industry
37836,Ancient: Rome
37836, Components: Block Wargames
37836, Components: Map (Continental / National scale)
37836, Digital Implementations: Rally the Troops
37836, Digital Implementations: Steam
37836, Historical Figures: Julius Caesar
37836, History: Roman Civil Wars
37836, Players: Two-Player Only Games
37836, Players: Wargames with Rules Supporting Only Two Players
37836, Region: Mediterranean Sea
37836, Series: Great Battles of History (Columbia Games)
271869,Components: Dice with Icons
271869, Containers: Tin/Metal Box
271869, Country: Japan
271869, Food & Drink: Sushi
271869, Game: Sushi Go!
271869, Mechanism: Dice Drafting
271869, Misc: Self-Referential Games
271869, Theme: Food / Cooking
271869, Versions & Editions: Dice Versions of Non-Dice Games
234669,Mechanism: Campaign Games
234669, Players: Games with Solitaire Rules
234669, Series: Runebound (Fantasy Flight Games)
234669, Setting: The Realms of Terrinoth
335212,Category: Dized Tutorial
335212, Crowdfunding: Kickstarter
335212, Game: Sentinel
335212, Misc: LongPack Games
335212, Theme: Boss Battle
335212, Theme: Superheroes
45986,Category: Tower Defense
45986, Components: Wooden pieces & boards
45986, Digital Implementations: Tabletopia
206915,Theme: Archaeology / Paleontology
206915, Theme: Temple
377470,Components:  Meeples
377470, Components: Meeples (Monster)
377470, Creatures: Kraken
377470, Digital Implementations: Board Game Arena
377470, Players: Two-Player Only Games
377470, Series: Small Box Big Game (Allplay)
377470, Series: Tricky Card Games (Allplay)
377470, Theme: Pirates
143884,Country: Japan
143884, Digital Implementations: Steam
143884, Digital Implementations: Yucata
143884, Game: Machi Koro
143884, Mechanism: Tableau Building
143884, Misc: LongPack Games
143884, Misc: Watch It Played How To Videos
143884, Theme: City
393325,Category: Dized Tutorial
393325, Digital Implementations: Board Game Arena
393325, Digital Implementations: Game Park
393325, Theme: Pirates
354,Digital Implementations: BrettspielWelt
354, Series: NSV Middys (Nürnberger Spielkartenverlag)
551,Components: Miniatures
551, Country: USA
551, Digital Implementations: VASSAL
551, Players: Two-Player Only Games
551, Players: Wargames with Rules Supporting Only Two Players
551, Series: Commands & Colors
551, War Level of Command: Tactical
5737,Components: 12 x 12 Grids
5737, Components: Miniatures
302425,Authors: Jules Verne
302425, Category: Escape Room Games
302425, Components: Digital Hybrid – App/Website Required
302425, Mythology: Greek
302425, Series: Unlock! (Space Cowboys)
183571,Components: Dice with Icons
183571, Containers: Magnetic flip box
183571, Contests: Solitaire Print & Play
183571, Digital Implementations: VASSAL
183571, Misc: LongPack Games
183571, Players: Games with Solitaire Rules
183571, Players: Solitaire Only Games
183571, Space: Colonization / Extraterrestrial Colonisation
833,Components: Map (Continental / National scale)
833, Country: USA
833, Players: Two-Player Only Games
833, Players: Wargames with Rules Supporting Only Two Players
833, Rivers: Mississippi
340325,Components: Standees
340325, Creatures: Ghosts
340325, Crowdfunding: Modian
340325, Mechanism: Campaign Games
340325, Misc: LongPack Games
340325, Theme: Boss Battle
163642,Crowdfunding: Kickstarter
163642, Digital Implementations: Board Game Arena
163642, Digital Implementations: Tabletopia
163642, Series: TMG Originals
