id,Categories
298690,Science Fiction
298690,Space Exploration
188343,Medieval
188343,Renaissance
246696,Children's Game
246696,Party Game
246696,Real-time
17465,American West
17465,Wargame
145205,Aviation / Flight
145205,Exploration
67,Abstract Strategy
67,Ancient
67,Wargame
280,Abstract Strategy
280,Game System
124047,Dice
124047,Nautical
124047,Pirates
170146,Dice
170146,Pirates
181867,Card Game
335467,Animals
335467,Card Game
23421,Economic
23421,Trains
23421,Transportation
369007,Deduction
369007,Travel
2072,Wargame
2072,World War II
3071,Fantasy
3071,Sports
3071,Wargame
56128,Card Game
56128,Fighting
56128,Humor
56128,Zombies
382828,Party Game
382828,Word Game
30483,Animals
30483,Bluffing
30483,Fighting
30483,Humor
210101,Economic
210101,Political
301018,Fantasy
301018,Puzzle
144988,Card Game
144988,Fantasy
144988,Fighting
4244,Wargame
4244,World War II
1072,Action / Dexterity
1072,Party Game
366800,Science Fiction
194392,Wargame
194392,World War II
175636,Card Game
175636,Deduction
175636,Dice
175636,Fantasy
201037,Adventure
201037,Fantasy
201037,Movies / TV / Radio theme
5699,Wargame
5699,World War II
25695,Action / Dexterity
25695,Real-time
172662,Card Game
1702,Action / Dexterity
1702,Bluffing
1702,Children's Game
166372,Card Game
166372,Industry / Manufacturing
166372,Medieval
413461,Horror
369509,Card Game
298512,Abstract Strategy
298512,Collectible Components
298512,Fantasy
298512,Miniatures
298512,Science Fiction
298512,Wargame
126242,Racing
352026,Fantasy
352026,Fighting
352026,Sports
193715,Adventure
193715,Exploration
193715,Fantasy
193715,Fighting
193715,Maze
193715,Medieval
2520,Science Fiction
2520,Wargame
267402,Napoleonic
267402,Wargame
41934,Modern Warfare
41934,Wargame
10662,Post-Napoleonic
10662,Wargame
310363,Print & Play
310363,Wargame
310363,World War II
56995,Card Game
56995,Fighting
56995,Movies / TV / Radio theme
56995,Science Fiction
431305,Animals
431305,Economic
36986,Fighting
36986,Horror
36986,Science Fiction
36986,Wargame
36986,Zombies
144607,Wargame
144607,World War II
161383,Bluffing
161383,Card Game
161383,Dice
2860,Book
2860,Game System
302281,
348872,Electronic
348872,Fantasy
348872,Fighting
348872,Miniatures
348872,Real-time
4667,Card Game
4667,Collectible Components
4667,Napoleonic
4667,Wargame
325401,Card Game
325401,Fantasy
325401,Horror
334827,Space Exploration
232822,Deduction
232822,Science Fiction
232822,Wargame
287247,Fantasy
419384,Card Game
419384,Economic
419384,Farming
344974,Adventure
344974,Fantasy
2324,Horror
2324,Science Fiction
2324,Wargame
346951,Animals
346951,Card Game
34334,Napoleonic
34334,Wargame
163047,Card Game
163047,Fighting
163175,Card Game
163175,Collectible Components
163175,Fantasy
163175,Fighting
163175,Miniatures
163175,Mythology
129382,Animals
129382,Nautical
129382,Novel-based
129382,Religious
379699,
367992,Economic
206266,Adventure
206266,Exploration
206266,Fighting
206266,Mythology
284998,Bluffing
284998,Card Game
284998,Humor
284998,Medieval
284998,Party Game
284998,Political
284998,Video Game Theme
720,Economic
359,Animals
359,Card Game
359,Children's Game
128011,Card Game
1520,Card Game
278304,Economic
278304,Medieval
278304,Negotiation
278304,Political
278304,Territory Building
4106,Economic
9615,Card Game
9615,Trains
329121,Card Game
329121,Dice
329121,Fantasy
383087,Card Game
301242,Card Game
262621,Economic
262621,Trains
269917,Bluffing
269917,Card Game
269917,Dice
342277,Adventure
342277,Card Game
342277,Fantasy
342277,Horror
124490,Ancient
124490,Civilization
124490,Fighting
223449,Dice
223449,Fantasy
223449,Mythology
25605,Fighting
25605,Medieval
25605,Mythology
25605,Nautical
188181,Abstract Strategy
188181,Card Game
188181,Medieval
188181,Political
188181,Print & Play
188181,Religious
162114,Card Game
345594,Wargame
345594,World War II
145424,Deduction
264991,Deduction
264991,Mythology
387776,
499,Action / Dexterity
499,Children's Game
499,Party Game
65334,Card Game
65334,Fantasy
65334,Fighting
17863,Wargame
17863,World War I
29379,Modern Warfare
29379,Political
29379,Wargame
193212,Ancient
193212,Racing
154895,Fantasy
154895,Miniatures
279741,Video Game Theme
415054,Dice
637,Card Game
637,Racing
637,Sports
195484,Abstract Strategy
195484,Dice
29017,Action / Dexterity
29017,Adventure
29017,Children's Game
29017,Exploration
29017,Memory
343334,Economic
343334,Industry / Manufacturing
23928,American Civil War
23928,Wargame
223950,Card Game
223950,Fantasy
223950,Fighting
223950,Medieval
223950,Puzzle
17526,Card Game
17526,Collectible Components
17526,Horror
424981,Card Game
424981,Mythology
424981,Puzzle
1695,Economic
1695,Medieval
1695,Wargame
356485,Collectible Components
356485,Economic
356485,Environmental
356485,Farming
304821,Action / Dexterity
304821,Animals
304821,Children's Game
359011,Card Game
359011,Fantasy
283867,Economic
283867,Negotiation
136284,Puzzle
136284,Real-time
337929,Movies / TV / Radio theme
227605,Economic
142085,Ancient
142085,Economic
142085,Fighting
142085,Religious
149793,American Civil War
149793,Wargame
368041,Card Game
368041,Puzzle
368041,Real-time
7844,Wargame
7844,World War II
232201,Science Fiction
362700,Environmental
362700,Science Fiction
232981,Card Game
5476,American Civil War
5476,Post-Napoleonic
5476,Wargame
61028,Dice
61028,World War II
363841,Miniatures
363841,Science Fiction
363841,Wargame
248182,City Building
248182,Economic
248182,Environmental
248182,Science Fiction
26458,Ancient
26458,Wargame
126021,Book
126021,Miniatures
126021,Science Fiction
126021,Wargame
39332,Abstract Strategy
39332,Action / Dexterity
296987,Card Game
296987,Deduction
296987,Murder / Mystery
8495,Ancient
8495,Book
8495,Medieval
8495,Miniatures
8495,Renaissance
8495,Wargame
400617,Abstract Strategy
400617,Fantasy
400617,Miniatures
258437,Dice
258437,Puzzle
23917,American Civil War
23917,Post-Napoleonic
23917,Wargame
2287,Fantasy
2287,Fighting
2287,Sports
133534,Economic
133534,Negotiation
133534,Renaissance
254894,Card Game
173776,Card Game
173776,Fantasy
173776,Fighting
173776,Video Game Theme
56320,Card Game
56320,Dice
56320,Wargame
56320,World War II
21709,Ancient
21709,Card Game
21709,Religious
429114,Card Game
429114,City Building
429114,Civilization
429114,Dice
476,Card Game
476,Political
368103,Card Game
18057,Bluffing
18057,Card Game
18057,Humor
18057,Party Game
18057,Trivia
292030,Collectible Components
292030,Fighting
292030,Miniatures
2960,Abstract Strategy
2960,Card Game
2960,City Building
2960,Economic
2960,Print & Play
165346,Card Game
165346,Dice
165346,Pirates
27817,Wargame
27817,World War I
249106,Animals
249106,Card Game
249106,Civilization
150012,Wargame
150012,World War II
190462,Political
190462,Wargame
190462,World War I
343386,Card Game
343386,Deduction
343386,Murder / Mystery
343386,Puzzle
828,Adventure
828,Fantasy
340420,Action / Dexterity
340420,Card Game
340420,Children's Game
340420,Party Game
397138,Adventure
397138,Card Game
391985,Card Game
27940,Action / Dexterity
27940,Animals
27940,Children's Game
27940,Dice
29678,Adventure
29678,Exploration
29678,Fantasy
29678,Fighting
29678,Humor
414855,Action / Dexterity
414855,Card Game
414855,Children's Game
414855,Party Game
414855,Real-time
343387,Card Game
343387,Horror
343387,Puzzle
343387,Real-time
250865,Card Game
250865,Mafia
347218,Card Game
4642,Dice
4642,Sports
86167,Card Game
86167,Wargame
86167,World War II
70532,Civil War
70532,Modern Warfare
70532,Vietnam War
70532,Wargame
224403,Ancient
224403,Fighting
224403,Miniatures
145493,Fantasy
145493,Video Game Theme
40235,Bluffing
40235,Card Game
40235,Economic
40235,Fantasy
362587,Animals
291434,Wargame
291434,World War II
272599,
206448,Card Game
206448,City Building
206448,Territory Building
343133,Card Game
343133,Real-time
343133,Science Fiction
343133,Word Game
396335,Abstract Strategy
396335,Animals
396335,Card Game
396335,Environmental
32129,Action / Dexterity
32129,Fantasy
32129,Medieval
310194,Card Game
310194,Educational
274690,Adventure
274690,Comic Book / Strip
274690,Exploration
274690,Fantasy
274690,Fighting
367031,Wargame
367031,World War I
2665,Civil War
2665,Wargame
1202,Card Game
1202,Exploration
1202,Fantasy
258207,Ancient
258207,Card Game
258207,Wargame
3945,Action / Dexterity
3945,Adventure
3945,Children's Game
3945,Exploration
3945,Fantasy
273976,Adventure
273976,Exploration
273976,Fantasy
273976,Fighting
273976,Video Game Theme
128425,Card Game
128425,Fantasy
289183,Humor
289183,Party Game
289183,Print & Play
319999,Fantasy
319999,Humor
319999,Maze
319999,Territory Building
1803,Action / Dexterity
12488,Card Game
12488,Collectible Components
12488,Science Fiction
340722,Trivia
320992,Dice
320992,Movies / TV / Radio theme
221233,Card Game
221233,Economic
221233,Science Fiction
221233,Transportation
91010,Modern Warfare
91010,Wargame
68199,Abstract Strategy
68199,Print & Play
197786,Humor
197786,Party Game
2944,Action / Dexterity
2944,Card Game
2944,Children's Game
2944,Party Game
2944,Real-time
614,Puzzle
614,Real-time
408839,Card Game
408839,Print & Play
258693,Fighting
258693,Post-Napoleonic
258693,Wargame
89342,Bluffing
89342,Environmental
89342,Modern Warfare
89342,Negotiation
89342,Political
89342,Science Fiction
89342,Wargame
256572,Adventure
256572,Comic Book / Strip
256572,Fighting
256572,Zombies
195296,Card Game
195296,Children's Game
195296,Pirates
195296,Print & Play
168537,Fantasy
168537,Horror
168537,Miniatures
158837,Card Game
158837,Deduction
158837,Party Game
354031,Novel-based
354031,Trivia
174093,Abstract Strategy
174093,Action / Dexterity
174093,Maze
142556,Dice
279886,Action / Dexterity
279886,Adventure
279886,Fantasy
279886,Fighting
262520,Adventure
262520,Bluffing
262520,Card Game
40550,Card Game
40550,Collectible Components
40550,Movies / TV / Radio theme
40550,Science Fiction
40550,Space Exploration
264212,Economic
34871,Renaissance
34871,Territory Building
34871,Wargame
326358,Fantasy
326358,Mythology
8222,Card Game
8222,Fighting
8222,Humor
8222,Party Game
6117,Animals
6117,Bluffing
6117,Humor
6117,Party Game
46669,Wargame
46669,World War I
4643,Abstract Strategy
170223,Adventure
170223,Science Fiction
170223,Space Exploration
135,City Building
135,Nautical
135,Renaissance
352710,Environmental
352710,Party Game
249233,Card Game
2613,Horror
2613,Science Fiction
2613,Wargame
30324,Bluffing
30324,Card Game
30324,Fighting
30324,Humor
30324,Mafia
30324,Negotiation
30324,Party Game
174893,Bluffing
304450,Children's Game
304450,Deduction
304450,Educational
63395,Ancient
63395,Bluffing
13347,Adventure
13347,Card Game
13347,Exploration
13347,Pirates
312,Card Game
312,Humor
58329,
53624,Age of Reason
53624,American Indian Wars
53624,Wargame
235113,Party Game
235113,Real-time
235113,Trivia
227888,Miniatures
227888,Science Fiction
227888,Wargame
41100,American Indian Wars
41100,Pike and Shot
41100,Wargame
303418,Deduction
303418,Movies / TV / Radio theme
303418,Real-time
166569,Bluffing
166569,Dice
166569,Medieval
166569,Religious
166569,Renaissance
104640,Bluffing
104640,Humor
104640,Medieval
104640,Party Game
183264,Dice
217471,Comic Book / Strip
217471,Dice
217471,Fighting
217471,Movies / TV / Radio theme
396749,Adventure
396749,Exploration
396749,Fantasy
396749,Maze
396749,Puzzle
396749,Real-time
174182,Card Game
174182,Collectible Components
174182,Fantasy
174182,Fighting
38778,Age of Reason
38778,Political
38778,Renaissance
285071,Card Game
3365,Deduction
3365,Murder / Mystery
224303,Dice
224303,Print & Play
224303,Wargame
224303,World War I
158564,Card Game
158564,Humor
158564,Party Game
158564,Video Game Theme
338364,Animals
338364,Card Game
338364,Mafia
405460,Card Game
313002,Wargame
313002,World War II
420862,Card Game
420862,Deduction
351969,Card Game
351969,Dice
351969,Fighting
351969,Sports
236370,Aviation / Flight
236370,Miniatures
236370,Wargame
236370,World War II
240892,Sports
240892,Video Game Theme
5281,Abstract Strategy
5281,Maze
5281,Racing
6861,American Civil War
6861,Civil War
6861,Post-Napoleonic
6861,Wargame
181370,Real-time
181370,Science Fiction
424577,Animals
424577,Puzzle
175023,Animals
175023,Card Game
228452,Card Game
228452,Exploration
228452,Medieval
228452,Nautical
228452,Print & Play
1533,Children's Game
1533,Deduction
1533,Exploration
304983,Murder / Mystery
304983,Puzzle
304983,Science Fiction
3818,Party Game
3818,Trivia
3818,Word Game
170202,Dice
12134,American Civil War
12134,Wargame
566,Prehistoric
841,Bluffing
841,Card Game
841,Economic
841,Mafia
841,Negotiation
303053,Real-time
3177,Print & Play
3177,Science Fiction
3177,Wargame
322168,Medieval
322168,Miniatures
322168,Territory Building
409031,Animals
409031,Dice
409031,Travel
217176,Animals
217176,Racing
367978,Dice
367978,Movies / TV / Radio theme
1519,Card Game
1519,Collectible Components
1519,Fighting
1519,Horror
1519,Mature / Adult
99130,Wargame
99130,Zombies
194081,Science Fiction
194081,Wargame
281514,Deduction
281514,Horror
281514,Medical
281514,Puzzle
329607,Dice
329607,Sports
289601,Children's Game
289601,Collectible Components
289601,Territory Building
288335,Adventure
288335,Exploration
288335,Fantasy
298624,Deduction
298624,Party Game
64,Card Game
64,Medieval
64,Political
64,Wargame
40,Bluffing
40,Civilization
40,Fantasy
40,Negotiation
40,Political
315,Abstract Strategy
304620,Collectible Components
304620,Miniatures
304620,Video Game Theme
304620,Wargame
304620,World War II
365608,Dice
365608,Horror
365608,Print & Play
365608,Science Fiction
121409,Economic
121409,Industry / Manufacturing
363242,Wargame
363242,World War II
220452,Exploration
220452,Fantasy
220452,Mythology
220452,Territory Building
277,Card Game
277,Civilization
108377,Card Game
108377,Science Fiction
159333,Abstract Strategy
3242,Ancient
3242,Fighting
121993,Card Game
121993,Music
256390,Card Game
256390,City Building
853,Card Game
269847,Deduction
269847,Fantasy
269847,Party Game
6642,Wargame
6642,World War II
227171,Card Game
227171,Dice
227171,Fantasy
138104,Card Game
321305,Card Game
